C,NEMP.WORLD,DISPATCHSCADA,AEMO,PUBLIC,2016/02/03,20:50:07,0000000268363316,DISPATCHSCADA,0000000268363310
I,DISPATCH,UNIT_SCADA,1,SETTLEMENTDATE,DUID,SCADAVALUE
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ANGAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ANGAS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BUTLERSG,-0.000002
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CALL_A_4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CAPTL_WF,88.939995
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CATHROCK,14.669999
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CHALLHWF,46.599998
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CLOVER,-0.01
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CLUNY,7.816630
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CNUNDAWF,8.710161
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CULLRGWF,30.110001
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ERGT01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GB01,0.169029
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GERMCRK,33.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",INVICTA,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LKBONNY1,9.734720
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MBAHNTH,35.118752
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MLWF1,13.6050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MTMILLAR,41.329044
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PALOONA,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PIONEER,31.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PORTWF,48.799999
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",REPULSE,12.652520
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ROWALLAN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RPCG,-1
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RUBICON,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",STARHLWF,16.995045
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",WAUBRAWF,177.524994
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",WOOLNTH1,63.490017
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",WPWF,76
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YAMBUKWF,11.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",AGLHAL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",AGLSOM,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BALDHWF1,49.8530
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BARCALDN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BARRON-1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BARRON-2,25.72
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BASTYAN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BBTHREE1,28.88
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BBTHREE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BBTHREE3,15.12
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BDL01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BDL02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BLOWERNG,15.600520
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BLUFF1,34.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BOCORWF1,48.98
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BRAEMAR1,152.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BRAEMAR2,150
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BRAEMAR3,114.40
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BRAEMAR5,110.1566
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BRAEMAR6,109.048790
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BRAEMAR7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BROKENH1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BW01,553.2865
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BW02,541.0014
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BW03,534.891360
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",BW04,536.917240
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CALL_B_1,298.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CALL_B_2,313
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CETHANA,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CG2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CG3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CG4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CLEMGPWF,30.758950
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CPP_3,388.300020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CPP_4,402.050020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",CPSA,111.2825
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DARTM1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DDPS1,606.709170
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DEVILS_G,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DG_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DG_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DG_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DG_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DG_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DRYCGT1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DRYCGT2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",DRYCGT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",EILDON1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",EILDON2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ER01,360.275020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ER02,359.799930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ER03,344
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ER04,346.049930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",FISHER,32.02
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GORDON,211.757970
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GSTONE1,150.6750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GSTONE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GSTONE3,151.724990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GSTONE4,151.024990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GSTONE5,151.024990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GSTONE6,152.599990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GULLRWF1,99.406890
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GUNNING1,41.737610
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",GUTHEGA,31
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HALLWF1,41.43
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HALLWF2,38.52
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HUMENSW,23.3415
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HUMEV,-0.48
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HVGTS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS1,220
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS2,215
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS4,178
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS6,159
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS7,190
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",HWPS8,189
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JBUTTERS,96.39
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JLA01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JLA02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JLA03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JLA04,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JLB01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JLB02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",JLB03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",KAREEYA1,17.8775
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",KAREEYA2,18.1375
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",KAREEYA3,17.9475
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",KAREEYA4,17.92
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",KPP_1,699.700010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LADBROK1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LADBROK2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LD01,413.775050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LD02,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LD03,418.725040
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LD04,417.918820
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LEM_WIL,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LI_WY_CA,77.3994
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LKBONNY2,19.357780
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LKBONNY3,4.409940
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LK_ECHO,23.660020
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LNGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LNGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LONSDALE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LOYYB1,533.832890
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LOYYB2,530.449340
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LYA1,535
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LYA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LYA3,529
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",LYA4,529
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MACARTH1,124.84
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MACKAYGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MACKNTSH,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MCKAY1,0.13
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MEADOWBK,22.206660
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MERCER01,48.9720
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MINTARO,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MOR1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MOR2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MOR3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MORTLK11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MORTLK12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MP1,652.800050
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MP2,668.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MPP_1,396.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MPP_2,398
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MSTUART1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MSTUART2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MSTUART3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MURRAY,181.511930
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",MUSSELR1,55.70
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",NBHWF1,51.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",NPS,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",NPS1,265.254880
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",NPS2,246.699720
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",NYNGAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",OAKEY1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",OAKEY2,80.100010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",OAKLAND1,47
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",OSB-AG,149.125640
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PLAYB-AG,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",POAT110,7.26
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",POAT220,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",POR01,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",POR03,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PPCCGT,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PTSTAN1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PUMP1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",PUMP2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",QPS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",QPS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",QPS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",QPS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",QPS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",REECE1,104.030010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",REECE2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ROMA_7,32.673490
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",ROMA_8,31.969670
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_NSW1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_QLD1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_SA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_SA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_SA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_SA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_SA5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_SA6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_TAS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC10,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC7,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC8,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",RT_VIC9,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SHGEN,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SHPUMP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SITHE01,161.264830
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SNOWNTH1,142.100010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SNOWSTH1,109.30
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SNOWTWN1,90.764140
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SNOWYP,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SNUG1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",STAN-1,301.600010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",STAN-2,242.80
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",STAN-3,223.400010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",STAN-4,299.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",SWAN_E,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TALWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TARALGA1,42.558750
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TARONG#1,273.399990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TARONG#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TARONG#3,273.50
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TARONG#4,274.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TARRALEA,21
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TNPS1,359.500030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRA3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRA4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRB1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRB2,40.27
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRB3,40.04
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TORRB4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TREVALLN,95.530030
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TRIBUTE,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TUMUT3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TUNGATIN,73.960010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TVCC201,205.14
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",TVPP104,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",UPPTUMUT,449.151610
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",URANQ11,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",URANQ12,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",URANQ13,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",URANQ14,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VP5,525.424990
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VP6,531
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VPGS1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VPGS2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VPGS3,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VPGS4,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VPGS5,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",VPGS6,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",W/HOE#1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",W/HOE#2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",WATERLWF,27.90
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",WKIEWA1,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",WKIEWA2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",WOODLWN1,37.6920
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YABULU,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YABULU2,0
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YARWUN_1,154.75
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YWPS1,381.453160
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YWPS2,380.200010
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YWPS3,354.589870
D,DISPATCH,UNIT_SCADA,1,"2016/02/03 20:55:00",YWPS4,383.946840
C,"END OF REPORT",275
